Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         2.765000	    0.200774	    0.200774
         2.770000	    0.200275	    0.200275
         2.775000	    0.199776	    0.199776
         2.780000	    0.199276	    0.199276
         2.785000	    0.198775	    0.198775
         2.790000	    0.198274	    0.198274
         2.795000	    0.197772	    0.197772
         2.800000	    0.197269	    0.197269
         2.805000	    0.196766	    0.196766
         2.810000	    0.196263	    0.196263
         2.815000	    0.195760	    0.195760
         2.820000	    0.195256	    0.195256
         2.825000	    0.194751	    0.194751
         2.830000	    0.194245	    0.194245
         2.835000	    0.193740	    0.193740
         2.840000	    0.193235	    0.193235
         2.845000	    0.192728	    0.192728
         2.850000	    0.192221	    0.192221
         2.855000	    0.191713	    0.191713
         2.860000	    0.191205	    0.191205
         2.865000	    0.190697	    0.190697
         2.870000	    0.190188	    0.190188
         2.875000	    0.189678	    0.189678
         2.880000	    0.189168	    0.189168
         2.885000	    0.188657	    0.188657
         2.890000	    0.188145	    0.188145
         2.895000	    0.187634	    0.187634
         2.900000	    0.187122	    0.187122
         2.905000	    0.186609	    0.186609
         2.910000	    0.186095	    0.186095
         2.915000	    0.185580	    0.185580
         2.920000	    0.185064	    0.185064
         2.925000	    0.184547	    0.184547
         2.930000	    0.184030	    0.184030
         2.935000	    0.183514	    0.183514
         2.940000	    0.182996	    0.182996
         2.945000	    0.182477	    0.182477
         2.950000	    0.181958	    0.181958
         2.955000	    0.181437	    0.181437
         2.960000	    0.180917	    0.180917
         2.965000	    0.180396	    0.180396
         2.970000	    0.179875	    0.179875
         2.975000	    0.179352	    0.179352
         2.980000	    0.178829	    0.178829
         2.985000	    0.178305	    0.178305
         2.990000	    0.177780	    0.177780
         2.995000	    0.177256	    0.177256
         3.000000	    0.176731	    0.176731
         3.005000	    0.176204	    0.176204
         3.010000	    0.175676	    0.175676
         3.015000	    0.175148	    0.175148
